max_depth,learning_rate,n_estimators,subsample,colsample_bytree,min_child_weight,reg_lambda,reg_alpha,mean_outer_R2,std_outer_R2,median_best_rounds,fold_1_R2,fold_2_R2,fold_3_R2,fold_4_R2,fold_5_R2,fold_1_best_rounds,fold_2_best_rounds,fold_3_best_rounds,fold_4_best_rounds,fold_5_best_rounds
7,0.05,600,1.0,0.8,3,1.0,0.0,0.6679749652731664,0.05169175898177461,31,0.7290741150484585,0.6160048106479017,0.6621285664219445,0.6076539493357841,0.7250133849117432,31,28,84,35,23
7,0.05,900,1.0,0.8,3,1.0,0.0,0.6679749652731664,0.05169175898177461,31,0.7290741150484585,0.6160048106479017,0.6621285664219445,0.6076539493357841,0.7250133849117432,31,28,84,35,23
7,0.05,1200,1.0,0.8,3,1.0,0.0,0.6679749652731664,0.05169175898177461,31,0.7290741150484585,0.6160048106479017,0.6621285664219445,0.6076539493357841,0.7250133849117432,31,28,84,35,23
3,0.1,600,1.0,0.8,3,2.0,0.1,0.6676420161976073,0.14320483541717768,21,0.5569666195526647,0.5191510708332701,0.7609301748275551,0.5992882565105236,0.9018739592640236,17,12,34,21,49
3,0.1,900,1.0,0.8,3,2.0,0.1,0.6676420161976073,0.14320483541717768,21,0.5569666195526647,0.5191510708332701,0.7609301748275551,0.5992882565105236,0.9018739592640236,17,12,34,21,49
3,0.1,1200,1.0,0.8,3,2.0,0.1,0.6676420161976073,0.14320483541717768,21,0.5569666195526647,0.5191510708332701,0.7609301748275551,0.5992882565105236,0.9018739592640236,17,12,34,21,49
7,0.02,600,1.0,0.8,1,2.0,0.1,0.6673479906273116,0.06250179755262386,94,0.6301725182559881,0.6685149036965581,0.74234057278766,0.5711577665194572,0.7245541918768947,80,94,177,97,76
7,0.02,900,1.0,0.8,1,2.0,0.1,0.6673479906273116,0.06250179755262386,94,0.6301725182559881,0.6685149036965581,0.74234057278766,0.5711577665194572,0.7245541918768947,80,94,177,97,76
7,0.02,1200,1.0,0.8,1,2.0,0.1,0.6673479906273116,0.06250179755262386,94,0.6301725182559881,0.6685149036965581,0.74234057278766,0.5711577665194572,0.7245541918768947,80,94,177,97,76
7,0.05,600,0.8,0.8,1,1.0,0.1,0.6667415725552767,0.0760162725879346,31,0.7249591343119923,0.6583983761234353,0.7087309281397349,0.5221920223204127,0.7194274018808084,28,36,74,31,28
7,0.05,900,0.8,0.8,1,1.0,0.1,0.6667415725552767,0.0760162725879346,31,0.7249591343119923,0.6583983761234353,0.7087309281397349,0.5221920223204127,0.7194274018808084,28,36,74,31,28
7,0.05,1200,0.8,0.8,1,1.0,0.1,0.6667415725552767,0.0760162725879346,31,0.7249591343119923,0.6583983761234353,0.7087309281397349,0.5221920223204127,0.7194274018808084,28,36,74,31,28
7,0.05,600,1.0,0.8,1,2.0,0.1,0.6664628987569389,0.06728930528460594,40,0.601058544118872,0.6944126103174385,0.760699502736123,0.5785416571986843,0.6976021794135763,30,44,67,40,26
7,0.05,900,1.0,0.8,1,2.0,0.1,0.6664628987569389,0.06728930528460594,40,0.601058544118872,0.6944126103174385,0.760699502736123,0.5785416571986843,0.6976021794135763,30,44,67,40,26
7,0.05,1200,1.0,0.8,1,2.0,0.1,0.6664628987569389,0.06728930528460594,40,0.601058544118872,0.6944126103174385,0.760699502736123,0.5785416571986843,0.6976021794135763,30,44,67,40,26
3,0.1,600,1.0,0.8,3,2.0,0.0,0.6660631682635824,0.14350683351769267,21,0.5467520173035796,0.521308904000285,0.7604513663103929,0.6017746538649912,0.9000288998386634,17,12,34,21,49
3,0.1,900,1.0,0.8,3,2.0,0.0,0.6660631682635824,0.14350683351769267,21,0.5467520173035796,0.521308904000285,0.7604513663103929,0.6017746538649912,0.9000288998386634,17,12,34,21,49
3,0.1,1200,1.0,0.8,3,2.0,0.0,0.6660631682635824,0.14350683351769267,21,0.5467520173035796,0.521308904000285,0.7604513663103929,0.6017746538649912,0.9000288998386634,17,12,34,21,49
5,0.1,600,0.8,1.0,1,1.0,0.1,0.6650241809851632,0.182919750013278,17,0.3914255735141603,0.6057405933797235,0.8224082282324994,0.596635663843812,0.9089108459556208,14,11,20,17,21
5,0.1,900,0.8,1.0,1,1.0,0.1,0.6650241809851632,0.182919750013278,17,0.3914255735141603,0.6057405933797235,0.8224082282324994,0.596635663843812,0.9089108459556208,14,11,20,17,21
5,0.1,1200,0.8,1.0,1,1.0,0.1,0.6650241809851632,0.182919750013278,17,0.3914255735141603,0.6057405933797235,0.8224082282324994,0.596635663843812,0.9089108459556208,14,11,20,17,21
7,0.05,600,0.8,0.8,3,1.0,0.1,0.6643662853222447,0.06957159879690362,37,0.6817237689808101,0.642070541209145,0.7665015906964823,0.5515517174499642,0.6799838082748223,36,37,66,43,28
7,0.05,900,0.8,0.8,3,1.0,0.1,0.6643662853222447,0.06957159879690362,37,0.6817237689808101,0.642070541209145,0.7665015906964823,0.5515517174499642,0.6799838082748223,36,37,66,43,28
7,0.05,1200,0.8,0.8,3,1.0,0.1,0.6643662853222447,0.06957159879690362,37,0.6817237689808101,0.642070541209145,0.7665015906964823,0.5515517174499642,0.6799838082748223,36,37,66,43,28
3,0.1,600,0.8,1.0,1,1.0,0.1,0.663945086762123,0.19567261906935726,15,0.3814617687740729,0.6023806420369743,0.8376464151611688,0.5713955449066173,0.9268410629317824,13,11,21,15,25
3,0.1,900,0.8,1.0,1,1.0,0.1,0.663945086762123,0.19567261906935726,15,0.3814617687740729,0.6023806420369743,0.8376464151611688,0.5713955449066173,0.9268410629317824,13,11,21,15,25
3,0.1,1200,0.8,1.0,1,1.0,0.1,0.663945086762123,0.19567261906935726,15,0.3814617687740729,0.6023806420369743,0.8376464151611688,0.5713955449066173,0.9268410629317824,13,11,21,15,25
5,0.02,600,0.8,0.8,1,2.0,0.0,0.6639371805429912,0.07965399660275353,103,0.5869631522376086,0.7114100683290435,0.782263977512766,0.5666145693726466,0.6724341352628909,85,145,163,103,68
